Sample_Name,60_20-50,005-organic_0-20,003-organic_20-50,004-organic_20-50,003-organic_0-20,004-organic_0-20,91_0-20,002-sand_0-20,95_0-20,51_0-20,005-organic_20-50,009-sand_20-50,99_0-20,61_20-50,60_0-20,51_20-50,16_0-20,4_0-20_3,55_0-20,95_20-50,001-sand_0-20,009-sand_0-20,003-organic_20-50,79_0-20,5_0-20,79_20-50,80_0-20,55_20-50,20_20-50,001-sand_20-50,80_20-50,91_20-50,16_20-50,24_0-20,4_0-20,24_20-50,60_0-20,002-sand_20-50,4_20-50,5_20-50,72_20-50,99_20-50,20_0-20,72_0-20,61_0-20
spectral_data.1711.88839405827,51.9293915,37.43806897,37.80258053,51.29011139,45.2196394,44.95343408,44.97125897,43.41866834,38.809053,59.94287295,46.23334527,58.3547377,49.82564039,55.52031194,50.9290251,58.0233056,51.03933969,49.56691008,47.56539523,46.29431551,56.87735398,52.83922368,51.14463337,36.63661908,50.55779956,54.2342811,48.21544369,57.54074065,48.52339269,56.26156523,59.59464784,57.02774451,55.78051733,51.28491964,51.17661568,57.82631883,45.62760636,56.4910218,49.58074759,48.95930669,55.4311569,55.9788886,40.87499743,50.07271927,52.39719169
spectral_data.1707.90725965128,51.8500876,37.3846717,37.76275755,51.20010563,45.14734067,44.87114295,44.9156789,43.35003587,38.75878916,59.84417062,46.16815124,58.26227687,49.74529146,55.42846071,50.86309257,57.93339598,50.96773984,49.49234332,47.50021191,46.2310113,56.78037619,52.75188732,51.08794443,36.57888949,50.48144881,54.16045983,48.13397071,57.43871923,48.43605411,56.15156534,59.51010652,56.94680059,55.69467447,51.20529938,51.10585635,57.73204012,45.56369175,56.39591425,49.5141924,48.89318006,55.34763728,55.90891396,40.80563016,49.99078029,52.31791917
spectral_data.1703.94459917939,51.75132586,37.31824446,37.71193713,51.09431285,45.0663794,44.77750344,44.84027946,43.26335086,38.69176184,59.7335399,46.09028011,58.15463588,49.65160553,55.32371097,50.78576459,57.82924449,50.86939861,49.39824039,47.42067001,46.14509115,56.67407249,52.65509864,51.01917155,36.51157767,50.38327307,54.05938182,48.03362826,57.32608643,48.32420238,56.0224778,59.39972976,56.84304684,55.58481956,51.10685369,51.01707009,57.61772109,45.49150626,56.28457523,49.42668518,48.80340601,55.2553327,55.81409403,40.71758603,49.89350761,52.21411324
spectral_data.1700.00028435145,51.6244931,37.23273152,37.64113095,50.96945689,44.96925315,44.66828841,44.73968026,43.15259887,38.60200671,59.59957186,45.98789287,58.02420915,49.53860638,55.19652522,50.68147689,57.69746379,50.73656415,49.27894193,47.31536214,46.03282956,56.5465808,52.53979948,50.92769319,36.43020008,50.25601646,53.92662579,47.91115116,57.19284788,48.18911225,55.87535664,59.25501412,56.70937407,55.44466332,50.98059854,50.89992029,57.47705878,45.39843732,56.15022585,49.3103773,48.68469098,55.14239268,55.68597093,40.61072348,49.7756516,52.08067792
spectral_data.1696.07418806142,51.47258132,37.12862518,37.54821087,50.82870211,44.85447537,44.54343665,44.62013496,43.02119646,38.49323002,59.44008538,45.85819321,57.87192332,49.40744964,55.04766406,50.5435747,57.53493679,50.5750949,49.13843169,47.18139699,45.90253801,56.39349116,52.40289151,50.81043606,36.33597896,50.10357923,53.77252876,47.77244645,57.03498723,48.04136911,55.71918573,59.08396743,56.5518552,55.27984836,50.82777844,50.75480441,57.31424841,45.27925325,55.99648419,49.16954317,48.54391489,55.005417,55.53065202,40.49357636,49.6414673,51.92359466
spectral_data.1692.16618437475,51.3104635,37.01438284,37.44091636,50.68047905,44.72836512,44.40817428,44.49651033,42.88200533,38.3783322,59.26531941,45.71173519,57.70754267,49.26642379,54.88880593,50.38172807,57.35346717,50.40377804,48.98917354,47.02905448,45.77098104,56.222921,52.25069073,50.67534351,36.23618999,49.94080347,53.61699362,47.63003596,56.85926684,47.89494362,55.56531534,58.90956507,56.38786377,55.10706549,50.66215303,50.59536808,57.14299368,45.14221159,55.83766465,49.02085854,48.39820094,54.85457517,55.36775077,40.37854135,49.50433304,51.75899683
spectral_data.1688.2761485149,51.15181439,36.89885507,37.32878607,50.53143494,44.59828031,44.26813742,44.37956016,42.74678064,38.26865912,59.08757792,45.56193714,57.54039318,49.12295626,54.73104216,50.21128858,57.1678008,50.23903549,48.8412995,46.87175882,45.65004569,56.04690205,52.09215239,50.53249593,36.13762153,49.78109827,53.47326562,47.49314149,56.67615252,47.7572257,55.41906143,58.75129063,56.23133323,54.9405611,50.498328,50.43626657,56.97471617,45.00036942,55.68714561,48.87951165,48.26116141,54.7039551,55.21407094,40.27266828,49.37626406,51.60047046
spectral_data.1684.40395685009,51.00357584,36.78804313,37.21913612,50.38483771,44.46930324,44.1277278,44.27138248,42.62164836,38.16956455,58.91539092,45.41920334,57.37591541,48.98091557,54.57955434,50.04663655,56.98916138,50.08928769,48.69921279,46.72074709,45.54216785,55.87613287,51.93505688,50.39000036,36.04373866,49.63180646,53.34306718,47.36459928,56.49581959,47.62802803,55.27861946,58.61628773,56.08695808,54.78687337,50.34619593,50.28716657,56.81422364,44.86559487,55.55144344,48.75310684,48.13765577,54.56468781,55.07694801,40.17551413,49.26274607,51.45454262
spectral_data.1680.54948688015,50.86435149,36.68345402,37.1146611,50.24078551,44.34272443,43.98937758,44.16564738,42.50549606,38.07901478,58.7505013,45.28723226,57.21488802,48.84046947,54.43227859,49.89586932,56.82141747,49.95318293,48.56145533,46.58157459,45.44056517,55.71603262,51.78367312,50.25168277,35.95383688,49.49279343,53.21774738,47.24116464,56.32484137,47.50216384,55.13771006,58.49664016,55.94945594,54.64356459,50.20775304,50.14968721,56.65904933,44.74370278,55.42798429,48.63932066,48.02302221,54.44009774,54.95251208,40.08057233,49.16064731,51.31959054
spectral_data.1676.71261722367,50.72735753,36.58273796,37.0134738,50.09807354,44.21654964,43.85382905,44.05224096,42.39204575,37.99003655,58.58868393,45.16289048,57.05530023,48.69993719,54.28287231,49.75875787,56.66138919,49.82273085,48.42367157,46.45342821,45.33404155,55.56563402,51.63814022,50.11712921,35.86452611,49.35858893,53.08505877,47.11680228,56.16478473,47.37401942,54.99022692,58.37444835,55.80808677,54.50229187,50.07772256,50.01837728,56.50246608,44.63273376,55.30731793,48.52864261,47.90688842,54.32469434,54.82969632,39.97980347,49.06027568,51.18836503
spectral_data.1672.89322760519,50.58576599,36.48188149,36.91136049,49.95600285,44.08786015,43.7212174,43.9239531,42.27418164,37.89528522,58.42383255,45.03953679,56.89526107,48.55855525,54.12593383,49.62882787,56.502593,49.68896599,48.28267146,46.33151343,45.21374758,55.41955728,51.49596972,49.98365624,35.77249835,49.22277277,52.93722703,46.98690597,56.01286117,47.24175185,54.83469131,58.23228483,55.65417128,54.35484532,49.94761455,49.88516213,56.33855903,44.5250928,55.179001,48.41048438,47.77986375,54.20799419,54.69756449,39.86859672,48.9508211,51.05323495
spectral_data.1669.09119884268,50.43735733,36.37794316,36.80486026,49.81518982,43.95524028,43.59212853,43.78115946,42.14813634,37.79112067,58.25269975,44.91176174,56.73501295,48.41781265,53.96103725,49.49791956,56.34012334,49.54707953,48.13893388,46.2106476,45.07803632,55.2716268,51.35427728,49.84873663,35.6770125,49.08172267,52.7757552,46.85100678,55.86423986,47.10788361,54.67515846,58.06319404,55.48704444,54.19840644,49.8107265,49.74459764,56.16638577,44.41232204,55.03754888,48.27929582,47.63909123,54.08052188,54.55151532,39.74857693,48.82605748,50.91059764
spectral_data.1665.30641283511,50.28542845,36.27042258,36.69341533,49.67672952,43.81991334,43.46776992,43.63203981,42.01522379,37.67920337,58.07732016,44.77862283,56.57670961,48.28066591,53.7931209,49.36071351,56.17345793,49.39807435,47.99617677,46.08804829,44.9328789,55.11800187,51.21139594,49.71147155,35.58029529,48.93598481,52.61022503,46.71243168,55.71435173,46.97698268,54.51893974,57.8746625,55.31490186,54.03711196,49.66551037,49.59683918,55.99076366,44.28955318,54.88513618,48.13721023,47.48963488,53.93882753,54.39503917,39.62645917,48.68733252,50.76267663
spectral_data.1661.53875255025,50.13629274,36.16135881,36.57979397,49.54081088,43.68516848,43.34945641,43.48850033,41.8806256,37.56497939,57.90414603,44.64409116,56.42261054,48.14945315,53.62930619,49.21712744,56.0064418,49.24721281,47.85866249,45.96430465,44.78832198,54.95869822,51.06748752,49.57262869,35.48622552,48.78917505,52.4524847,46.57580567,55.56089171,46.85145869,54.37174132,57.68452881,55.1504103,53.87933236,49.51584896,49.4472452,55.8196314,44.15784361,54.73004265,47.99232474,47.34145008,53.78709158,54.23666337,39.51004812,48.54279619,50.61583369
spectral_data.1657.78810201259,49.99488939,36.05394158,36.46865271,49.40589305,43.55451158,43.23760136,43.36002137,41.75023768,37.45439954,57.74043503,44.51457749,56.27307724,48.02386819,53.4743244,49.07180446,55.8444362,49.10032163,47.72821094,45.84217402,44.65306657,54.79691068,50.924074,49.43392341,35.397786,48.64537469,52.3096765,46.44401271,55.4044476,46.72917311,54.23423619,57.51140646,55.00365608,53.73265671,49.36871335,49.30311273,55.65988181,44.02313084,54.58165556,47.85386791,47.2037223,53.6345032,54.08441383,39.40372967,48.40307078,50.47685723
spectral_data.1654.05434629145,49.86200582,35.95130307,36.36495496,49.26908872,43.43019853,43.13117664,43.25001951,41.62802561,37.35140502,57.59101973,44.3959059,56.1261161,47.90094297,53.32813278,48.93176382,55.69159861,48.9612544,47.603186,45.72493389,44.53137961,54.63758127,50.78341066,49.29747182,35.31528162,48.50758531,52.18103772,46.31706861,55.24827111,46.60389263,54.10153138,57.36653936,54.87744121,53.60036861,49.23145326,49.17042417,55.51493166,43.89369764,54.44627918,47.72830289,47.08104989,53.49151791,53.9421065,39.30660599,48.27735683,50.35031099
spectral_data.1650.33737148922,49.73296036,35.85443691,36.27044903,49.12855478,43.31125119,43.02670653,43.15199719,41.51310758,37.25516838,57.45334405,44.28819777,55.97843095,47.77672386,53.1853307,48.80149256,55.54697641,48.82952362,47.4790483,45.61341054,44.42003837,54.48437674,50.64718514,49.16482245,35.23490192,48.3757655,52.05752382,46.1922587,55.09656475,46.47015888,53.96603202,57.24412625,54.7630169,53.47765834,49.10687287,49.04917676,55.38153397,43.77484257,54.32187741,47.61434856,46.96933875,53.36268385,53.80675752,39.21236762,48.16694643,50.23436795
spectral_data.1646.63706472981,49.6034999,35.76324915,36.18421687,48.98580706,43.19583805,42.92073829,43.05717791,41.40278174,37.16312386,57.32156397,44.18755759,55.82933363,47.6506197,53.04202626,48.68148673,55.4072998,48.70360458,47.35352656,45.50672147,44.31416732,54.33926663,50.51696125,49.03788207,35.15211927,48.24929247,51.93167666,46.06843884,54.95273987,46.32847698,53.82414283,57.13058366,54.6491703,53.35763752,48.99421088,48.93587901,55.25505371,43.66757669,54.20242059,47.50721769,46.86196733,53.24661152,53.67460207,39.11591393,48.06789911,50.12468731
spectral_data.1642.9533141472,49.47328445,35.6774637,36.10378072,48.84558818,43.0829361,42.8110582,42.95954432,41.29513038,37.07335538,57.19019606,44.08881338,55.68173835,47.52623332,52.89930724,48.56921977,55.26968398,48.58316554,47.22825871,45.40342391,44.21073757,54.20312591,50.39447545,48.91915531,35.06400874,48.12837812,51.80244951,45.94757523,54.81864727,46.1860273,53.67840626,57.01350506,54.52839649,53.23550847,48.89075873,48.82647597,55.13228584,43.56977656,54.08221877,47.40237846,46.75417547,53.13871624,53.54513011,39.01651376,47.97468051,50.0170986
spectral_data.1639.28600887416,49.34714688,35.59722816,36.0264731,48.71433341,42.97352435,42.69782693,42.85863109,41.19063403,36.98595193,57.05721141,43.98849209,55.54149011,47.41016313,52.76384412,48.46112537,55.13378581,48.46975034,47.10838801,45.30279576,44.10987448,54.07649639,50.28140988,48.81121075,34.97080199,48.01427094,51.67593719,45.83431888,54.69410138,46.05361001,53.53597704,56.88855144,54.40074338,53.111256,48.79358247,48.71888467,55.01288328,43.47841337,53.95927086,47.29824048,46.64576371,53.034529,53.42224084,38.91833327,47.88320692,49.90937987
spectral_data.1635.63503903117,49.23213105,35.522578,35.95009241,48.59672539,42.86975557,42.58327814,42.75866198,41.0913389,36.90223984,56.92428731,43.88604943,55.41389545,47.30811807,52.64393285,48.35409617,55.00152053,48.364882,46.99907865,45.20482669,44.01326997,53.95911784,50.17824135,48.7147642,34.87557864,47.90793073,51.56095994,45.73308847,54.57665121,45.94026595,53.40457449,56.76047496,54.27265105,52.98865913,48.69967616,48.61318981,54.89773568,43.39086439,53.83559453,47.19597374,46.54023302,52.93173907,53.31164104,38.82764976,47.79220875,49.80154741
spectral_data.1632.00029571538,49.13336227,35.45302281,35.87363885,48.4934298,42.77372254,42.47131879,42.66552329,40.999383,36.82344282,56.79558944,43.78407075,55.30081912,47.22139,52.54422657,48.24694916,54.87578401,48.26812351,46.90206802,45.10997586,43.92168078,53.84973117,50.08343184,48.62760733,34.78284843,47.8085738,51.46283358,45.64496133,54.46263048,45.84782338,53.28750319,56.63897259,54.15238952,52.87236169,48.60584875,48.51067386,54.78688977,43.30571822,53.71515265,47.09751603,46.44161023,52.83037718,53.21586817,38.74834328,47.702329,49.6943493
spectral_data.1628.38167098985,49.04931881,35.38656035,35.79664966,48.39966822,42.68507015,42.36541622,42.58214597,40.91431827,36.74867224,56.67408025,43.68574943,55.19834966,47.14452589,52.46078716,48.13981979,54.75743213,48.17503205,46.81298632,45.01779564,43.83252614,53.74485834,49.99264293,48.54374258,34.69598444,47.71248701,51.37809941,45.5655215,54.34795533,45.7691984,53.18132444,56.53083392,54.04416489,52.76378474,48.50803646,48.4114474,54.67724914,43.22190072,53.60041215,47.00265569,46.35060338,52.73113833,53.13063053,38.67856194,47.61391732,49.58779777
spectral_data.1624.77905787282,48.97105229,35.31971413,35.71880858,48.30683867,42.60010213,42.26699825,42.50619387,40.8322495,36.67460467,56.55890152,43.59252361,55.09789658,47.06687286,52.38100065,48.03335964,54.64377415,48.0780588,46.72249348,44.92632798,43.74024273,53.63903468,49.89954078,48.45489442,34.615797,47.61371611,51.29457346,45.48586089,54.22962097,45.69106963,53.07720313,56.43372392,53.94423196,52.65891603,48.40119833,48.31259368,54.5625322,43.13745419,53.48958563,46.90756732,46.26257099,52.63289902,53.04437317,38.61009898,47.52482087,49.48003833
spectral_data.1621.19235032718,48.88574572,35.24866386,35.6397627,48.20608045,42.51276157,42.17484379,42.43107601,40.74733005,36.59718357,56.44535674,43.50295857,54.99027333,46.97733558,52.28877007,47.9278882,54.52939342,47.96979008,46.620655,44.83267477,43.63929212,53.52637613,49.79807541,48.35371056,34.54038,47.50661982,51.19706482,45.39643564,54.10686474,45.60029761,52.96564943,56.33629974,53.84258746,52.5501626,48.28110265,48.20910237,54.4362728,43.04936732,53.37729811,46.80640851,46.16928823,52.53219769,52.94322688,38.53220815,47.43050242,49.36827672
spectral_data.1617.62144325008,48.7826999,35.17064409,35.55896232,48.0918564,42.41699154,42.08499429,42.34930798,40.65431352,36.5137673,56.32675651,43.41298101,54.8698573,46.869382,52.17216046,47.82293342,54.40844445,47.84669988,46.50195857,44.73415683,43.52768165,53.40264362,49.68481459,48.23693791,34.4662473,47.38839328,51.07535824,45.291421,53.98107323,45.4904867,52.84206093,56.22381795,53.72800262,52.43013362,48.14658661,48.09589628,54.29541778,42.95442078,53.2574284,46.69453861,46.06309475,52.42452525,52.81796726,38.43706731,47.32604866,49.25039461
spectral_data.1614.06623246263,48.65871496,35.08532075,35.47632794,47.9640811,42.30956826,41.99234824,42.25651189,40.55163511,36.42538875,56.19814274,43.31811063,54.73778746,46.74449715,52.02981919,47.71787235,54.27782697,47.71193247,46.36892702,44.63008512,43.40958587,53.2675777,49.56091531,48.10767961,34.39045145,47.26093083,50.93055069,45.17156757,53.85549551,45.36509746,52.70978522,56.08620167,53.59421566,52.29625516,48.00150791,47.97084986,54.14351327,42.85086227,53.12697008,46.57198597,45.9409815,52.30680352,52.6693909,38.3242671,47.20899042,49.12687016
spectral_data.1610.5266146998,48.52305544,34.99585511,35.39229269,47.82947088,42.19361538,41.89282433,42.15537021,40.44358595,36.33685449,56.06026907,43.21633946,54.60227534,46.61337697,51.87596912,47.61205979,54.14005193,47.57545032,46.23294832,44.52274873,43.29424563,53.12692233,49.43288664,47.97601226,34.31206322,47.13105477,50.77846005,45.04546058,53.73260252,45.23707421,52.57928219,55.92888791,53.4469141,52.15475028,47.85568341,47.83807555,53.99121136,42.74108094,52.98984713,46.44571825,45.80913883,52.18144507,52.51223372,38.20435487,47.08359014,49.00162707
spectral_data.1607.00248760042,48.38946451,34.90640156,35.30764724,47.69607604,42.07593561,41.78534327,42.05236424,40.33668364,36.25298134,55.91829216,43.10911027,54.47175352,46.48740845,51.7293387,47.50526443,54.00066583,47.44705089,46.10585824,44.4156232,43.18933544,52.98844383,49.30797962,47.85253389,34.23216838,47.00561774,50.6377052,44.92255319,53.61242376,45.1184963,52.45997709,55.76782663,53.29861441,52.01595516,47.71933054,47.70504674,53.84927242,42.63015334,52.85372958,46.32461924,45.6778039,52.05459684,52.36399881,38.0908932,46.95815137,48.87932485
spectral_data.1603.49374969729,48.26924358,34.82012719,35.22325017,47.57025878,41.96400138,41.67175121,41.95399262,40.23617551,36.17571953,55.77865316,43.00001462,54.35047961,46.37353118,51.60417013,47.39735827,53.86500422,47.3320542,45.99459531,44.31134871,43.09692256,52.85882294,49.19115228,47.74436844,34.15244129,46.88869378,50.52054408,44.80876874,53.49244197,45.01475931,52.35521995,55.6208832,53.16221909,51.88919128,47.59951891,47.57932989,53.72404071,42.52366244,52.72578169,46.2149152,45.556388,51.93330251,52.23673462,37.99421004,46.84151201,48.7631324
spectral_data.1600.00030040746,48.16568888,34.73786903,35.13970117,47.45462713,41.86251765,41.5558909,41.86315557,40.14323379,36.102683,55.64545835,42.89264372,54.23629914,46.27120928,51.50355735,47.28772775,53.73524341,47.22889726,45.89783265,44.21012794,43.0118691,52.74061454,49.08291973,47.65235953,34.07372633,46.78005423,50.42691819,44.70406611,53.36881139,44.92241273,52.26043938,55.49831467,53.04436073,51.77798182,47.49679135,47.46495937,53.6141432,42.42483946,52.60863417,46.11661278,45.44899918,51.82151056,52.1311455,37.91638987,46.73898668,48.65303767
spectral_data.1596.52204002262,48.07283768,34.65797328,35.0573396,47.34781074,41.77134046,41.44210628,41.7780412,40.05449649,36.02816475,55.5186768,42.78884166,54.121999,46.17365313,51.41828728,47.17538491,53.60952605,47.13031084,45.80695857,44.10950505,42.92439364,52.63127307,48.97942106,47.57084086,33.99539001,46.67581241,50.34450363,44.60327523,53.23862904,44.83171747,52.16540241,55.39735053,52.94252114,51.67863013,47.40519451,47.3609963,53.51145844,42.3330642,52.49897195,46.02338851,45.35300477,51.71801426,52.0367735,37.85055444,46.65005421,48.5461966
spectral_data.1593.0588696996,47.97912913,34.57763848,34.97644887,47.24605415,41.68564692,41.33357478,41.69369958,39.96435125,35.94655887,55.39484567,42.6882887,53.99984889,46.07230439,51.33214907,47.05971818,53.4836584,47.02771402,45.71084944,44.0059352,42.82552828,52.52472715,48.87474877,47.49045105,33.91575666,46.57098841,50.25527729,44.49963169,53.10207884,44.73260651,52.06009831,55.30367848,52.84667848,51.58231376,47.31494932,47.2623522,53.40537912,42.24412513,52.38947756,45.92593081,45.26105284,51.6168846,51.93786569,37.78428111,46.56858306,48.4387349
spectral_data.1589.61069145102,47.87430383,34.49494018,34.89757679,47.145465,41.59849418,41.23162776,41.60558231,39.86862274,35.85625207,55.27010443,42.58939975,53.86682296,45.96254235,51.23108018,46.94168316,53.35428802,46.91621992,45.60200012,43.89728604,42.71262995,52.41478369,48.76465247,47.40260634,33.83337033,46.4624964,50.14527669,44.38925689,52.96380721,44.62065516,51.94018568,55.19948695,52.74505861,51.47999135,47.21732727,47.16271671,53.28841938,42.15278514,52.27325981,45.81735604,45.16538846,51.51105584,51.82247531,37.70615079,46.48600689,48.32844147
spectral_data.1586.17740813603,47.75550073,34.41030912,34.8214221,47.04362485,41.50421721,41.13571447,41.51237879,39.76761774,35.7615054,55.14341608,42.49119366,53.72715937,45.84683377,51.11072765,46.8243713,53.22180625,46.79753286,45.48054695,43.78478076,42.59152827,52.29858974,48.64921521,47.3033398,33.74819824,46.35067211,50.01211277,44.27365452,52.83160258,44.49962915,51.80959443,55.07375377,52.63087677,51.36746947,47.10904724,47.05805962,53.16030835,42.05617813,52.14827418,45.69761229,45.06208632,51.39672771,51.689535,37.6115424,46.39562576,48.21648022
spectral_data.1582.75892345123,47.6289338,34.32649032,34.74852312,46.93997518,41.40099456,41.04403875,41.41681544,39.66638154,35.67112651,55.01786735,42.39444395,53.59095085,45.73382643,50.97859944,46.71240914,53.09056673,46.67889379,45.3540937,43.67317451,42.47391258,52.17820749,48.53311485,47.19468256,33.66197837,46.2387296,49.86631714,44.1591957,52.71341165,44.37936665,51.67835944,54.92856878,52.50542231,51.24703198,46.99365845,46.94825207,53.0276176,41.95550761,52.01871483,45.57391316,44.95249375,51.27611649,51.54979077,37.50493105,46.29562215,48.10694386
spectral_data.1579.3551419216,47.50664894,34.24731714,34.67864206,46.83531431,41.29157458,40.9548851,41.32383189,39.5721896,35.59435145,54.89938729,42.30183976,53.46935193,45.63369441,50.84947376,46.61004565,52.96680289,46.56897807,45.23360806,43.56885374,42.37136594,52.059505,48.42358768,47.08333005,33.57770873,46.13048111,49.72593942,44.05367854,52.6137463,44.26987032,51.55706665,54.77853749,52.37723734,51.1259118,46.87967241,46.83652996,52.89985765,41.85585775,51.89309618,45.45722603,44.84171062,51.15685211,51.42033409,37.39753813,46.18958513,48.00469069
spectral_data.1575.96596889167,47.40087021,34.17572238,34.61051455,46.73084768,41.18182956,40.86744686,41.2376598,39.49075499,35.53664965,54.79370708,42.21690088,53.36956332,45.55304188,50.73778997,46.519387,52.85542406,46.47334531,45.12834713,43.47760209,42.2897167,51.94951329,48.3272511,46.97753196,33.49878964,46.02811479,49.60897046,43.96301428,52.53147286,44.17617526,51.45168319,54.64407143,52.25721957,51.01210873,46.77664357,46.72725826,52.78415847,41.76402479,51.78012486,45.35698156,44.73500441,51.04899671,51.31664013,37.30260704,46.08436066,47.91279155
spectral_data.1572.59131051672,47.31272829,34.11010795,34.54166063,46.62707776,41.07703491,40.78161617,41.15739948,39.41942807,35.49234759,54.69927292,42.13999389,53.28626919,45.48638549,50.64462939,46.436009,52.75373036,46.3879449,45.0375025,43.39855852,42.22129177,51.85000025,48.2434584,46.88093169,33.42633581,45.92924309,49.51855274,43.88484288,52.45633275,44.09175136,51.35685297,54.53533416,52.14959144,50.90740249,46.68719989,46.62192161,52.67789025,41.68262241,51.68054043,45.27160615,44.63300628,50.95632577,51.23792861,37.22544491,45.98507896,47.82815122
spectral_data.1569.23107375413,47.23405036,34.04641104,34.47030649,46.52442634,40.97917554,40.69779981,41.07899657,39.35012149,35.45008144,54.60920093,42.0685802,53.20794457,45.42196276,50.55977922,46.35264328,52.65468386,46.30401017,44.95357504,43.32674611,42.15278621,51.75765383,48.1665274,46.79170639,33.35979874,45.82999594,49.44536523,43.81272414,52.37642772,44.00552336,51.26238135,54.4480199,52.05046429,50.8079471,46.60724106,46.51926159,52.57259456,41.60945677,51.58837426,45.19163623,44.53268116,50.8752607,51.1711586,37.16268536,45.89221874,47.744655
spectral_data.1565.88516635479,47.15193595,33.97991242,34.39596091,46.4234455,40.88688474,40.61580327,40.9980909,39.27299736,35.39754064,54.51394725,41.99790018,53.12203927,45.34680972,50.4679596,46.26160016,52.55013661,46.21261363,44.86694699,43.25514522,42.07184755,51.66600533,48.08836005,46.70421637,33.29741399,45.72753207,49.37337265,43.73933144,52.28202304,43.90771207,51.15879834,54.36649615,51.95048314,50.70711769,46.52828912,46.41655748,52.45875727,41.53866965,51.4941912,45.10439906,44.43025741,50.79657729,51.09779295,37.10501343,45.80236115,47.65579715
spectral_data.1562.55349685472,47.0559885,33.90771264,34.32001914,46.3249938,40.79689829,40.53423362,40.91335233,39.18169305,35.32709236,54.40624518,41.92294013,53.02112461,45.25332901,50.35787269,46.15841855,52.43547318,46.10961489,44.77113073,43.17815154,41.9732951,51.56911978,48.0024362,46.61203829,33.23714529,45.62217504,49.28803216,43.66008269,52.16927229,43.7953128,51.04235619,54.27308565,51.84071912,50.60028073,46.44200853,46.31263089,52.33205241,41.46411907,51.3904169,45.00077464,44.32510944,50.71043289,51.00332929,37.04231434,45.71087892,47.55793578
spectral_data.1559.2359745667,46.94418636,33.83035022,34.24504303,46.22972059,40.70613993,40.45067439,40.82768198,39.07719405,35.23927589,54.2851574,41.84080252,52.90640103,45.14308169,50.22899115,46.04430959,52.31228312,45.9977353,44.6661882,43.09422283,41.86178636,51.46505125,47.90697891,46.51135146,33.17730963,45.51766825,49.18327233,43.57483015,52.04167123,43.67339338,50.91652288,54.1578209,51.71771918,50.48784716,46.34422065,46.20894379,52.19623669,41.38260818,51.27544252,44.88008273,44.22110959,50.61152918,50.88445389,36.96843722,45.61480017,47.45174776
spectral_data.1555.93250957202,46.82424019,33.7514554,34.17328393,46.13723919,40.61334448,40.36245957,40.74676005,38.96803222,35.1422841,54.15683235,41.75167726,52.7865143,45.02586668,50.09225903,45.92600843,52.18771062,45.88464926,44.55815948,43.00630564,41.74883503,51.35699397,47.80561811,46.40285369,33.11673282,45.41919058,49.06326782,43.48676491,51.90828202,43.55227957,50.78914461,54.02417686,51.58596711,50.37532686,46.23653391,46.10926576,52.06186167,41.29575948,51.15444991,44.75066079,44.12526478,50.5022543,50.75039739,36.88378532,45.51479921,47.34175291
spectral_data.1552.64301271241,46.7094798,33.67569529,34.10529912,46.04570955,40.51915787,40.26792628,40.67528484,38.86636687,35.04773804,54.03130825,41.65851319,52.67251023,44.914733,49.96399702,45.81286251,52.0702129,45.77815895,44.45489108,42.91965922,41.64617754,51.25135752,47.70481245,46.29131811,33.05449398,45.33019513,48.93879332,43.39940869,51.77958981,43.44143602,50.66727914,53.88641509,51.45521067,50.2694357,46.12461746,46.01672916,51.94051436,41.20841291,51.03616688,44.62535377,44.04307599,50.3912234,50.61717287,36.7937661,45.4145698,47.23359105
spectral_data.1549.36739558198,46.61127731,33.60590903,34.0389897,45.95209052,40.42492302,40.16721873,40.61290908,38.78176717,34.96477986,53.91672674,41.5646871,52.57123961,44.81908634,49.85631023,45.71222327,51.96416219,45.68115443,44.36083452,42.83835698,41.55876998,51.15337868,47.60969539,46.18311024,32.9894117,45.2496329,48.82002984,43.31340154,51.66280877,43.34423556,50.55257591,53.76093629,51.33545954,50.17342674,46.01458857,45.93107371,51.83839969,41.12538588,50.92753252,44.51472691,43.97432251,50.28847459,50.49862877,36.70520179,45.31840095,47.13098784
spectral_data.1546.10557051931,46.53261519,33.54139049,33.97026226,45.85321663,40.33099374,40.06241888,40.5529676,38.71625901,34.89594662,53.81418253,41.47202077,52.48152244,44.73988626,49.76962901,45.62569983,51.86641615,45.58968554,44.27377192,42.76250117,41.48180785,51.06339749,47.52065662,46.08319996,32.92025103,45.17163855,48.71090431,43.22571547,51.55888378,43.25637522,50.44090791,53.65559048,51.23117801,50.08364573,45.909139,45.84709713,51.75208698,41.04761187,50.82913454,44.42119679,43.91097629,50.1992478,50.398628,36.62185085,45.22816252,47.03367666
spectral_data.1542.85745059963,46.46586689,33.47779797,33.89467008,45.74720386,40.23583143,39.95665412,40.48465146,38.66259908,34.83647576,53.71631985,41.3796436,52.39426607,44.66930858,49.69158638,45.54795689,51.76701373,45.49488686,44.18552992,42.68756349,41.40302245,50.97520944,47.43237095,45.99277337,32.84615119,45.08755525,48.60719587,43.13109744,51.46236426,43.1688282,50.32564298,53.56446534,51.13937544,49.99044477,45.80653902,45.75652328,51.66992496,40.97109233,50.73476083,44.33806724,43.83997067,50.12086267,50.30961776,36.54283777,45.14211504,46.93816918
